0.772115047338096 0.802086028604826
0.69711996204899 0.756564566065013
0.863279645512086 0.921775414365463
0.996969696693669 1.07247269039398
1.15245297920222 1.19386771830584
1.33262844836581 1.37909978675756
1.5515641748988 1.59712246619696
1.82394830756325 1.85616098168851
2.12238311688893 2.15096286250472
2.47615332990442 2.51703546767743
2.84679051933857 2.87163072475665
3.2671857373972 3.28083894528099
3.72864839105036 3.7320005432676
4.37697669383239 4.33412025121891
4.86815557768671 4.75618388220214
5.41175780586359 5.25327160816414
6.04775356736164 5.79139044780914
6.87410744775348 6.46036542346288
7.77988877411994 7.10831719888055
8.4212446318878 7.60149197483578
9.10718396069944 8.07102827271637
10.0189812576794 8.61750257790105
10.8467723189768 9.05489877675569
11.7108732987184 9.47877538759863
12.9745328338803 10.098220260454
14.2597404299169 10.6204614106518
15.6054119286938 11.1076388579088
17.7353939814315 11.7464145825712
19.9960043416717 12.308359282292
22.5150121669648 12.8429890969762
25.3866219153557 13.2886091754725
28.9068164374134 13.7575630739452
33.4067118447159 14.1676658474185
37.4360827008263 14.4767123586439
44.2438800385202 14.8343579082611
50.952307560248 15.1483105666539
59.0722563733315 15.4998139539802
68.9840621917107 15.9097291493798
79.3497057158467 16.2780444547546
93.0217343961508 16.7003038035671
108.885343850021 17.1573251902676
126.780470801522 17.5372390199878
146.489635186029 17.7281183158957
